# ------------------------------------------------------------------------------
#     name   network            latitude           longitude  useless      depth
# ------------------------------------------------------------------------------
      P19A        TA           39.633301         -108.981201        0.        0.
      P20A        TA           39.499802         -108.391197        0.        0.
      P21A        TA           39.523998         -107.449303        0.        0.
      P22A        TA           39.595200         -106.758904        0.        0.
      P23A        TA           39.374100         -105.838799        0.        0.
      P24A        TA           39.514400         -104.908203        0.        0.
      P25A        TA           39.512501         -104.167999        0.        0.
      P26A        TA           39.560200         -103.346497        0.        0.
      P27A        TA           39.555901         -102.578201        0.        0.
      P28A        TA           39.573200         -101.754799        0.        0.
      P29A        TA           39.602100         -100.931602        0.        0.
      P30A        TA           39.544201         -100.246803        0.        0.
      P31A        TA           39.521099          -99.378304        0.        0.
      P32A        TA           39.622299          -98.601097        0.        0.
      P33A        TA           39.436298          -97.694603        0.        0.
      P34A        TA           39.547100          -96.826797        0.        0.
      P35A        TA           39.528599          -96.018799        0.        0.
      P36A        TA           39.620399          -95.206001        0.        0.
      P37A        TA           39.588200          -94.349098        0.        0.
      P38A        TA           39.624802          -93.532097        0.        0.
      P39A        TA           39.487701          -92.754898        0.        0.
      P39B        TA           39.487598          -92.754097        0.        0.
      P40A        TA           39.529900          -92.048302        0.        0.
      P41A        TA           39.674999          -91.061897        0.        0.
      P42A        TA           39.585300          -90.344299        0.        0.
      P43A        TA           39.640900          -89.521301        0.        0.
      P44A        TA           39.467602          -88.620903        0.        0.
      P45A        TA           39.527699          -87.743896        0.        0.
      P46A        TA           39.617802          -87.206703        0.        0.
      P47A        TA           39.486900          -86.269897        0.        0.
      P48A        TA           39.460499          -85.425797        0.        0.
      P49A        TA           39.534199          -84.716400        0.        0.
      P50A        TA           39.608601          -83.798798        0.        0.
      P51A        TA           39.481800          -83.060097        0.        0.
      P52A        TA           39.633701          -82.132500        0.        0.
      P53A        TA           39.486801          -81.389603        0.        0.
      P54A        TA           39.602001          -80.479599        0.        0.
      P55A        TA           39.507801          -79.826500        0.        0.
      P56A        TA           39.504398          -78.838600        0.        0.
      P57A        TA           39.483501          -78.012604        0.        0.
      P58A        TA           39.489101          -77.300499        0.        0.
      P59A        TA           39.610100          -76.432701        0.        0.
      P60A        TA           39.811298          -75.635803        0.        0.
      P61A        TA           39.673401          -74.791901        0.        0.
      Q03C        TA           38.633301         -122.014503        0.        0.
      Q04C        TA           38.839001         -121.376900        0.        0.
      Q07A        TA           38.938301         -118.807800        0.        0.
      Q08A        TA           38.860600         -117.931602        0.        0.
      Q09A        TA           38.834000         -117.181602        0.        0.
      Q10A        TA           38.824699         -116.399902        0.        0.
      Q11A        TA           38.845501         -115.654099        0.        0.
      Q12A        TA           39.040001         -114.829903        0.        0.
      Q13A        TA           38.955101         -114.020203        0.        0.
      Q14A        TA           38.988201         -113.276901        0.        0.
      Q15A        TA           38.999500         -112.379303        0.        0.
      Q16A        TA           38.917599         -111.171600        0.        0.
      Q18A        TA           39.102501         -110.132797        0.        0.
      Q19A        TA           38.955299         -109.263000        0.        0.
      Q20A        TA           38.954102         -108.295601        0.        0.
      Q21A        TA           38.834702         -107.573799        0.        0.
      Q22A        TA           38.862701         -106.909599        0.        0.
      Q23A        TA           38.904499         -105.833702        0.        0.
      Q24A        TA           38.964100         -105.149200        0.        0.
      Q25A        TA           38.914501         -104.247200        0.        0.
      Q26A        TA           38.923401         -103.519501        0.        0.
      Q28A        TA           39.062302         -101.830902        0.        0.
      Q29A        TA           38.890499         -100.978699        0.        0.
      Q30A        TA           38.977200         -100.220703        0.        0.
      Q31A        TA           39.004799          -99.394997        0.        0.
      Q32A        TA           38.990799          -98.559601        0.        0.
      Q33A        TA           38.998199          -97.832703        0.        0.
      Q34A        TA           38.921398          -96.940804        0.        0.
      Q35A        TA           38.858601          -96.036797        0.        0.
      Q36A        TA           38.961201          -95.460899        0.        0.
      Q37A        TA           38.876301          -94.452202        0.        0.
      Q38A        TA           38.960899          -93.618202        0.        0.
      Q39A        TA           39.045502          -92.975899        0.        0.
      Q40A        TA           38.994598          -92.074799        0.        0.
      Q41A        TA           38.953899          -91.231697        0.        0.
      Q42A        TA           38.911999          -90.533096        0.        0.
      Q43A        TA           38.941002          -89.699097        0.        0.
      Q44A        TA           38.903198          -89.016998        0.        0.
      Q45A        TA           38.894798          -88.156502        0.        0.
      Q46A        TA           39.023102          -87.357498        0.        0.
      Q47A        TA           38.936199          -86.426102        0.        0.
      Q48A        TA           38.929501          -85.731102        0.        0.
      Q49A        TA           39.005001          -84.895599        0.        0.
      Q50A        TA           38.843601          -83.978996        0.        0.
      Q51A        TA           39.026001          -83.345596        0.        0.
      Q52A        TA           38.962200          -82.266899        0.        0.
      Q53A        TA           38.858601          -81.525101        0.        0.
      Q54A        TA           38.983601          -80.833801        0.        0.
      Q55A        TA           38.995201          -80.081200        0.        0.
      Q56A        TA           39.040100          -79.187103        0.        0.
      Q57A        TA           39.035301          -78.410698        0.        0.
      Q58A        TA           38.941299          -77.681999        0.        0.
      Q59A        TA           38.864399          -76.654800        0.        0.
      Q60A        TA           39.001598          -75.842903        0.        0.
      Q61A        TA           38.879902          -75.325600        0.        0.
      R04C        TA           38.257099         -120.936302        0.        0.
      R05C        TA           38.702801         -120.075500        0.        0.
      R06C        TA           38.522598         -119.450897        0.        0.
      R07C        TA           38.089001         -119.046898        0.        0.
      R08A        TA           38.348900         -118.106400        0.        0.
      R09A        TA           38.239700         -117.071800        0.        0.
      R10A        TA           38.288601         -116.302101        0.        0.
      R11A        TA           38.348900         -115.585403        0.        0.
      R11B        TA           38.348900         -115.585403        0.        0.
      R12A        TA           38.328098         -114.607597        0.        0.
      R13A        TA           38.180199         -113.969101        0.        0.
      R14A        TA           38.298698         -113.021301        0.        0.
      R15A        TA           38.210800         -112.276703        0.        0.
      R16A        TA           38.284302         -111.482697        0.        0.
      R17A        TA           38.418701         -110.710899        0.        0.
      R18A        TA           38.386200         -109.894203        0.        0.
      R19A        TA           38.291599         -109.260696        0.        0.
      R20A        TA           38.188801         -108.379204        0.        0.
      R21A        TA           38.368500         -107.550102        0.        0.
      R22A        TA           38.228901         -106.756104        0.        0.
      R23A        TA           38.190701         -105.826401        0.        0.
      R24A        TA           38.231499         -105.107498        0.        0.
      R25A        TA           38.147400         -104.283401        0.        0.
      R26A        TA           38.300900         -103.446999        0.        0.
      R27A        TA           38.285900         -102.797997        0.        0.
      R28A        TA           38.342300         -101.810600        0.        0.
      R29A        TA           38.424301         -101.138298        0.        0.
      R30A        TA           38.284401         -100.276901        0.        0.
      R31A        TA           38.288799          -99.527100        0.        0.
      R32A        TA           38.422501          -98.711098        0.        0.
      R33A        TA           38.308102          -97.984200        0.        0.
      R34A        TA           38.300800          -97.247002        0.        0.
      R35A        TA           38.323101          -96.198799        0.        0.
      R36A        TA           38.323700          -95.503998        0.        0.
      R37A        TA           38.313301          -94.829399        0.        0.
      R38A        TA           38.186798          -93.905602        0.        0.
      R39A        TA           38.313801          -93.038300        0.        0.
      R40A        TA           38.290901          -92.268402        0.        0.
      R41A        TA           38.297600          -91.379501        0.        0.
      R42A        TA           38.280399          -90.794403        0.        0.
      R43A        TA           38.276001          -89.930801        0.        0.
      R44A        TA           38.247501          -89.080902        0.        0.
      R45A        TA           38.292599          -88.281197        0.        0.
      R46A        TA           38.212399          -87.511398        0.        0.
      R47A        TA           38.295700          -86.527000        0.        0.
      R48A        TA           38.400101          -85.871399        0.        0.
      R49A        TA           38.291599          -85.171402        0.        0.
      R50A        TA           38.281601          -84.327400        0.        0.
      R51A        TA           38.300098          -83.583397        0.        0.
      R52A        TA           38.336601          -82.644302        0.        0.
      R53A        TA           38.330700          -81.952202        0.        0.
      R54A        TA           38.190899          -80.990402        0.        0.
      R55A        TA           38.282501          -80.119499        0.        0.
      R56A        TA           38.407101          -79.403099        0.        0.
      R57A        TA           38.297001          -78.523201        0.        0.
      R58A        TA           38.298901          -78.003403        0.        0.
      R58B        TA           37.963600          -77.878700        0.        0.
      R59A        TA           38.200500          -77.116402        0.        0.
      R60A        TA           38.268398          -76.580704        0.        0.
      R61A        TA           38.330299          -75.338997        0.        0.
      S04C        TA           37.504902         -121.327797        0.        0.
      S05C        TA           37.346001         -120.329597        0.        0.
      S06C        TA           37.881699         -119.848801        0.        0.
      S08C        TA           37.499298         -118.171097        0.        0.
      S09A        TA           37.724300         -117.224602        0.        0.
      S10A        TA           37.923000         -116.594803        0.        0.
      S11A        TA           37.644402         -115.747200        0.        0.
      S12A        TA           37.608299         -114.848900        0.        0.
      S13A        TA           37.580799         -113.860397        0.        0.
      S14A        TA           37.760101         -113.168404        0.        0.
      S15A        TA           37.676102         -112.362701        0.        0.
      S16A        TA           37.722198         -111.596100        0.        0.
      S17A        TA           37.635399         -110.801804        0.        0.
      S18A        TA           37.690300         -109.994797        0.        0.
      S19A        TA           37.745899         -109.136597        0.        0.
      S20A        TA           37.830002         -108.360497        0.        0.
      S21A        TA           37.661999         -107.791702        0.        0.
      S22A        TA           37.746101         -106.829300        0.        0.
      S23A        TA           37.705898         -106.002296        0.        0.
      S24A        TA           37.640701         -105.212601        0.        0.
      S25A        TA           37.660599         -104.434898        0.        0.
      S26A        TA           37.621601         -103.471100        0.        0.
      S27A        TA           37.683701         -102.898201        0.        0.
      S28A        TA           37.589901         -101.897903        0.        0.
      S29A        TA           37.619900         -101.117996        0.        0.
      S30A        TA           37.640202         -100.463997        0.        0.
      S31A        TA           37.619301          -99.484497        0.        0.
      S32A        TA           37.700100          -98.936302        0.        0.
      S33A        TA           37.593601          -98.001602        0.        0.
      S34A        TA           37.700901          -97.111099        0.        0.
      S35A        TA           37.682098          -96.319000        0.        0.
      S36A        TA           37.723999          -95.592300        0.        0.
      S37A        TA           37.759701          -94.827904        0.        0.
      S38A        TA           37.630402          -93.907799        0.        0.
      S39A        TA           37.691002          -93.322601        0.        0.
      S40A        TA           37.598801          -92.501404        0.        0.
      S41A        TA           37.587700          -91.745796        0.        0.
      S42A        TA           37.770000          -90.793900        0.        0.
      S43A        TA           37.571602          -90.075401        0.        0.
      S44A        TA           37.693600          -89.255096        0.        0.
      S45A        TA           37.677399          -88.580399        0.        0.
      S46A        TA           37.684898          -87.715302        0.        0.
      S47A        TA           37.594601          -86.877899        0.        0.
      S48A        TA           37.657398          -86.056900        0.        0.
      S49A        TA           37.784901          -85.287498        0.        0.
      S50A        TA           37.679001          -84.400299        0.        0.
      S51A        TA           37.639198          -83.593498        0.        0.
      S52A        TA           37.679100          -83.078400        0.        0.
      S53A        TA           37.681499          -82.126404        0.        0.
      S54A        TA           37.799702          -81.311401        0.        0.
      S55A        TA           37.772400          -80.501297        0.        0.
      S56A        TA           37.677101          -79.566200        0.        0.
      S57A        TA           37.760502          -78.953598        0.        0.
      S58A        TA           37.612598          -78.051102        0.        0.
      S59A        TA           37.762001          -77.294197        0.        0.
      S60A        TA           37.705502          -76.653503        0.        0.
      S61A        TA           37.680401          -75.672699        0.        0.
      SFIN        TA           40.379002          -87.096703        0.        0.
      SPMN        TA           45.224602          -92.803703        0.        0.
      SUSD        TA           44.442902          -98.955597        0.        0.
      SUTB        TA           39.229099         -121.786102        0.        0.
      T05C        TA           36.895302         -120.673698        0.        0.
      T06C        TA           37.006901         -119.708900        0.        0.
      T11A        TA           37.240799         -115.220200        0.        0.
      T12A        TA           36.725601         -114.714699        0.        0.
      T13A        TA           37.019501         -113.907303        0.        0.
      T14A        TA           37.061501         -113.084000        0.        0.
      T15A        TA           37.018299         -112.382401        0.        0.
      T16A        TA           36.983898         -111.505997        0.        0.
      T17A        TA           36.996899         -110.804100        0.        0.
      T18A        TA           37.136398         -109.874100        0.        0.
      T19A        TA           36.829899         -109.024902        0.        0.
      T21A        TA           36.991402         -107.534203        0.        0.
      T22A        TA           37.013802         -106.903000        0.        0.
      T23A        TA           37.036098         -106.037201        0.        0.
      T24A        TA           37.073799         -105.052101        0.        0.
      T24B        TA           37.062401         -105.381699        0.        0.
      T25A        TA           37.138802         -104.410797        0.        0.
      T26A        TA           37.174702         -103.593300        0.        0.
      T27A        TA           37.061401         -102.721397        0.        0.
      T28A        TA           37.120399         -102.113602        0.        0.
      T29A        TA           37.156502         -101.294197        0.        0.
      T30A        TA           37.052601         -100.527397        0.        0.
      T31A        TA           37.097698          -99.677101        0.        0.
      T32A        TA           37.179699          -98.924698        0.        0.
      T33A        TA           37.082401          -98.244400        0.        0.
      T34A        TA           37.022202          -97.188301        0.        0.
      T35A        TA           36.916100          -96.512100        0.        0.
      T36A        TA           37.060501          -95.878899        0.        0.
      T37A        TA           37.123001          -94.917603        0.        0.
      T38A        TA           37.035400          -94.292999        0.        0.
      T39A        TA           37.024101          -93.377403        0.        0.
      T40A        TA           37.150398          -92.519302        0.        0.
      T41A        TA           37.043598          -91.763603        0.        0.
      T42A        TA           37.030102          -91.092697        0.        0.
      T43A        TA           37.083302          -90.287804        0.        0.
      T44A        TA           37.085999          -89.589600        0.        0.
      T45A        TA           37.019600          -88.644699        0.        0.
      T46A        TA           37.041698          -87.894096        0.        0.
      T47A        TA           36.988098          -87.105499        0.        0.
      T48A        TA           37.109402          -86.394302        0.        0.
      T49A        TA           37.105000          -85.533401        0.        0.
      T50A        TA           37.020401          -84.838402        0.        0.
      T51A        TA           36.965500          -83.945396        0.        0.
      T52A        TA           37.107601          -82.985199        0.        0.
      T53A        TA           36.982300          -82.535004        0.        0.
      T54A        TA           37.060799          -81.576202        0.        0.
      T55A        TA           37.117001          -80.784302        0.        0.
      T56A        TA           37.028801          -80.031097        0.        0.
      T57A        TA           36.998299          -79.253799        0.        0.
      T58A        TA           36.945400          -78.533798        0.        0.
      T59A        TA           36.971600          -77.554100        0.        0.
      T60A        TA           37.139702          -76.734901        0.        0.
      TASL        TA           34.945400         -106.456497        0.        0.
      TASM        TA           34.945499         -106.459999        0.        0.
      TASN        TA           34.945499         -106.459999        0.        0.
      TASO        TA           34.945499         -106.459999        0.        0.
      TASP        TA           34.945499         -106.459999        0.        0.
      TFRD        TA           33.494801         -116.602203        0.        0.
      TIGA        TA           31.438900          -83.589798        0.        0.
      TPFO        TA           33.605999         -116.454399        0.        0.
      TUL1        TA           35.910400          -95.791901        0.        0.
      TUL3        TA           35.910500          -95.791801        0.        0.
      TVZX        TA           34.073299         -106.919601        0.        0.
      U04C        TA           36.362701         -120.782799        0.        0.
      U05C        TA           36.335602         -120.120499        0.        0.
      U10A        TA           36.419300         -116.329697        0.        0.
      U11A        TA           36.423000         -115.383499        0.        0.
      U12A        TA           36.432098         -114.538803        0.        0.
      U13A        TA           36.415100         -113.965302        0.        0.
      U14A        TA           36.418201         -113.180496        0.        0.
      U15A        TA           36.428001         -112.291496        0.        0.
      U16A        TA           36.142799         -111.129700        0.        0.
      U17A        TA           36.599602         -110.662399        0.        0.
      U18A        TA           36.419899         -109.869598        0.        0.
      U19A        TA           36.292500         -109.207603        0.        0.
      U20A        TA           36.375801         -108.520401        0.        0.
      U21A        TA           36.427700         -107.657799        0.        0.
      U22A        TA           36.377300         -106.854599        0.        0.
      U23A        TA           36.328899         -106.191902        0.        0.
      U24A        TA           36.409302         -105.278397        0.        0.
      U25A        TA           36.399799         -104.408096        0.        0.
      U26A        TA           36.394501         -103.743896        0.        0.
      U27A        TA           36.421299         -102.824600        0.        0.
      U28A        TA           36.379299         -102.224297        0.        0.
      U29A        TA           36.451900         -101.270203        0.        0.
      U30A        TA           36.530399         -100.650902        0.        0.
      U31A        TA           36.369499          -99.850800        0.        0.
      U32A        TA           36.379501          -99.001404        0.        0.
      U33A        TA           36.432701          -98.113503        0.        0.
      U34A        TA           36.436501          -97.535400        0.        0.
      U35A        TA           36.370899          -96.731796        0.        0.
      U36A        TA           36.392700          -95.732498        0.        0.
      U37A        TA           36.405998          -95.116096        0.        0.
      U38A        TA           36.439400          -94.385696        0.        0.
      U39A        TA           36.382301          -93.480499        0.        0.
      U40A        TA           36.356300          -92.853500        0.        0.
      U41A        TA           36.344002          -91.920303        0.        0.
      U42A        TA           36.351398          -91.238297        0.        0.
      U43A        TA           36.369301          -90.405701        0.        0.
      U44A        TA           36.504700          -89.686302        0.        0.
      U44B        TA           36.339100          -89.350700        0.        0.
      U45A        TA           36.348099          -88.763496        0.        0.
      U46A        TA           36.359001          -88.177299        0.        0.
      U47A        TA           36.441299          -87.289200        0.        0.
      U48A        TA           36.510700          -86.540199        0.        0.
      U49A        TA           36.512901          -85.779602        0.        0.
      U50A        TA           36.415600          -84.843102        0.        0.
      U51A        TA           36.378601          -84.016502        0.        0.
      U52A        TA           36.392899          -83.367104        0.        0.
      U53A        TA           36.364399          -82.576500        0.        0.
      U54A        TA           36.520901          -81.820396        0.        0.
      U55A        TA           36.502300          -81.047203        0.        0.
      U56A        TA           36.347198          -80.382896        0.        0.
      U57A        TA           36.431900          -79.336403        0.        0.
      U58A        TA           36.394402          -78.549301        0.        0.
      U59A        TA           36.352600          -77.792503        0.        0.
      U60A        TA           36.471802          -77.159599        0.        0.
      U61A        TA           36.331902          -76.446404        0.        0.
      V03C        TA           36.021400         -121.235603        0.        0.
      V04C        TA           35.636002         -120.869904        0.        0.
      V05C        TA           35.866699         -119.902802        0.        0.
      V11A        TA           35.838402         -115.430496        0.        0.
      V12A        TA           35.726601         -114.851097        0.        0.
      V13A        TA           35.852200         -113.984001        0.        0.
      V14A        TA           35.633900         -113.105301        0.        0.
      V15A        TA           35.819099         -112.173103        0.        0.
      V17A        TA           35.621799         -110.793800        0.        0.
      V18A        TA           35.711300         -109.932701        0.        0.
      V19A        TA           35.714699         -109.045601        0.        0.
      V20A        TA           35.799198         -108.466202        0.        0.
      V21A        TA           35.805401         -107.637802        0.        0.
      V22A        TA           35.913799         -106.909401        0.        0.
      V23A        TA           35.745201         -106.183296        0.        0.
      V24A        TA           35.725899         -105.271599        0.        0.
      V25A        TA           35.838299         -104.616402        0.        0.
      V26A        TA           35.796398         -103.786003        0.        0.
      V27A        TA           35.756901         -102.836098        0.        0.
      V28A        TA           35.750500         -102.224297        0.        0.
      V29A        TA           35.873402         -101.520897        0.        0.
      V30A        TA           35.762299         -100.689201        0.        0.
      V31A        TA           35.773899          -99.842499        0.        0.
      V32A        TA           35.720200          -99.043701        0.        0.
      V33A        TA           35.820900          -98.286201        0.        0.
      V34A        TA           35.834499          -97.517601        0.        0.
      V35A        TA           35.762600          -96.837799        0.        0.
      V36A        TA           35.786301          -95.942497        0.        0.
      V37A        TA           35.882999          -95.140999        0.        0.
      V38A        TA           35.862598          -94.407700        0.        0.
      V39A        TA           35.838902          -93.644997        0.        0.
      V40A        TA           35.804401          -92.823196        0.        0.
      V41A        TA           35.785099          -92.155403        0.        0.
      V42A        TA           35.806000          -91.389999        0.        0.
      V43A        TA           35.785702          -90.544296        0.        0.
      V44A        TA           35.828201          -89.895401        0.        0.
      V45A        TA           35.740299          -88.959099        0.        0.
      V46A        TA           35.800701          -88.117699        0.        0.
      V47A        TA           35.827801          -87.520500        0.        0.
      V48A        TA           35.740002          -86.821899        0.        0.
      V49A        TA           35.766300          -85.903000        0.        0.
      V50A        TA           35.671299          -85.099998        0.        0.
      V51A        TA           35.803299          -84.351097        0.        0.
      V52A        TA           35.841702          -83.595901        0.        0.
      V53A        TA           35.669399          -82.812401        0.        0.
      V54A        TA           35.777100          -81.947800        0.        0.
      V55A        TA           35.851799          -81.214897        0.        0.
      V56A        TA           35.809700          -80.496300        0.        0.
      V57A        TA           35.887501          -79.775803        0.        0.
      V58A        TA           35.793999          -79.114998        0.        0.
      V59A        TA           35.764900          -78.239403        0.        0.
      V60A        TA           35.764999          -77.262901        0.        0.
      V61A        TA           35.791199          -76.577599        0.        0.
      V62A        TA           35.561199          -75.957001        0.        0.
      W12A        TA           35.300999         -114.870102        0.        0.
      W13A        TA           35.098999         -113.885399        0.        0.
      W14A        TA           35.212700         -113.083397        0.        0.
      W15A        TA           35.178699         -112.266602        0.        0.
      W16A        TA           35.095100         -111.531799        0.        0.
      W17A        TA           35.078899         -110.712700        0.        0.
      W18A        TA           35.118099         -109.735703        0.        0.
      W19A        TA           35.111801         -109.387901        0.        0.
      W20A        TA           35.125900         -108.500099        0.        0.
      W21A        TA           35.117001         -107.647598        0.        0.
      W22A        TA           35.071899         -106.867401        0.        0.
      W23A        TA           35.160500         -106.150299        0.        0.
      W24A        TA           35.210602         -105.407501        0.        0.
      W25A        TA           35.217701         -104.460602        0.        0.
      W26A        TA           35.089100         -103.765602        0.        0.
      W27A        TA           35.063702         -103.062698        0.        0.
      W28A        TA           35.257401         -102.206299        0.        0.
      W29A        TA           35.121201         -101.647598        0.        0.
      W30A        TA           35.181801         -100.577003        0.        0.
      W31A        TA           35.186401          -99.943497        0.        0.
      W32A        TA           35.123798          -99.245796        0.        0.
      W33A        TA           35.151798          -98.468597        0.        0.
      W34A        TA           35.235199          -97.773300        0.        0.
      W35A        TA           35.152699          -96.874496        0.        0.
      W36A        TA           35.139301          -96.226402        0.        0.
      W37A        TA           35.138000          -95.426903        0.        0.
      W37B        TA           35.139000          -95.431602        0.        0.
      W38A        TA           35.070400          -94.518402        0.        0.
      W39A        TA           35.195999          -93.783997        0.        0.
      W40A        TA           35.192299          -93.069298        0.        0.
      W41A        TA           35.173599          -92.247803        0.        0.
      W41B        TA           35.173599          -92.247902        0.        0.
      W42A        TA           35.273201          -91.522400        0.        0.
      W43A        TA           35.087700          -90.706100        0.        0.
      W44A        TA           35.139500          -89.816101        0.        0.
      W45A        TA           35.156799          -89.185997        0.        0.
      W46A        TA           35.133301          -88.378304        0.        0.
      W47A        TA           35.251099          -87.594597        0.        0.
      W48A        TA           35.138599          -86.933296        0.        0.
      W49A        TA           35.119400          -86.264503        0.        0.
      W50A        TA           35.200199          -85.311897        0.        0.
      W51A        TA           35.160599          -84.759903        0.        0.
      W52A        TA           35.093498          -83.927696        0.        0.
      W53A        TA           35.169601          -83.163002        0.        0.
      W54A        TA           35.085701          -82.185898        0.        0.
      W56A        TA           35.134998          -80.582802        0.        0.
      W57A        TA           35.152901          -79.992798        0.        0.
      W58A        TA           35.020802          -79.233299        0.        0.
      W59A        TA           35.167301          -78.443001        0.        0.
      W60A        TA           35.052799          -77.713303        0.        0.
      W61A        TA           35.177299          -76.990898        0.        0.
      WHTX        TA           31.991301          -97.456100        0.        0.
      X13A        TA           34.593498         -113.830200        0.        0.
      X14A        TA           34.469200         -112.890602        0.        0.
      X15A        TA           34.486599         -112.236801        0.        0.
      X16A        TA           34.417801         -111.441101        0.        0.
      X17A        TA           34.337101         -110.805801        0.        0.
      X18A        TA           34.529301         -109.950104        0.        0.
      X19A        TA           34.427502         -109.290100        0.        0.
      X20A        TA           34.542099         -108.498001        0.        0.
      X21A        TA           34.445702         -107.785698        0.        0.
      X22A        TA           34.505798         -107.010201        0.        0.
      X23A        TA           34.581001         -106.188103        0.        0.
      X24A        TA           34.564602         -105.434898        0.        0.
      X25A        TA           34.527100         -104.662102        0.        0.
      X26A        TA           34.550800         -103.810303        0.        0.
      X27A        TA           34.646900         -103.097397        0.        0.
      X28A        TA           34.518501         -102.197304        0.        0.
      X29A        TA           34.445202         -101.700798        0.        0.
      X30A        TA           34.446098         -100.874001        0.        0.
      X31A        TA           34.630901          -99.979301        0.        0.
      X32A        TA           34.421398          -99.285400        0.        0.
      X33A        TA           34.541000          -98.500603        0.        0.
      X34A        TA           34.601002          -97.832603        0.        0.
      X35A        TA           34.399502          -96.973099        0.        0.
      X36A        TA           34.570400          -96.351997        0.        0.
      X37A        TA           34.589199          -95.371300        0.        0.
      X38A        TA           34.669201          -94.828796        0.        0.
      X39A        TA           34.510502          -94.113800        0.        0.
      X40A        TA           34.487301          -92.834198        0.        0.
      X41A        TA           34.494900          -92.513702        0.        0.
      X42A        TA           34.553200          -91.626198        0.        0.
      X43A        TA           34.518002          -90.881203        0.        0.
      X44A        TA           34.499802          -90.146202        0.        0.
      X45A        TA           34.424099          -89.393097        0.        0.
      X46A        TA           34.556400          -88.584396        0.        0.
      X47A        TA           34.517799          -87.857101        0.        0.
      X48A        TA           34.451698          -87.045197        0.        0.
      X49A        TA           34.512600          -86.325996        0.        0.
      X50A        TA           34.459599          -85.648598        0.        0.
      X50B        TA           34.461102          -85.649902        0.        0.
      X51A        TA           34.565800          -84.857399        0.        0.
      X52A        TA           34.603199          -83.893799        0.        0.
      X53A        TA           34.503101          -83.301300        0.        0.
      X54A        TA           34.547401          -82.374298        0.        0.
      X55A        TA           34.470100          -81.633598        0.        0.
      X56A        TA           34.492298          -81.031898        0.        0.
      X57A        TA           34.464298          -80.094002        0.        0.
      X58A        TA           34.554798          -79.338799        0.        0.
      X59A        TA           34.571999          -78.602303        0.        0.
      X60A        TA           34.577301          -77.976799        0.        0.
      Y12C        TA           33.750301         -114.523804        0.        0.
      Y13A        TA           33.814201         -113.828697        0.        0.
      Y14A        TA           33.938301         -113.004799        0.        0.
      Y15A        TA           33.953499         -112.333099        0.        0.
      Y16A        TA           33.879799         -111.478302        0.        0.
      Y17A        TA           33.695301         -110.844398        0.        0.
      Y18A        TA           33.777599         -110.034103        0.        0.
      Y19A        TA           33.957100         -109.254097        0.        0.
      Y20A        TA           33.908501         -108.376900        0.        0.
      Y21A        TA           34.008701         -107.674004        0.        0.
      Y22A        TA           33.937000         -106.965202        0.        0.
      Y22C        TA           34.074100         -106.921097        0.        0.
      Y22D        TA           34.073898         -106.920998        0.        0.
      Y22E        TA           34.074200         -106.920799        0.        0.
      Y22F        TA           34.074100         -106.920898        0.        0.
      Y23A        TA           33.931499         -106.054901        0.        0.
      Y24A        TA           33.925701         -105.436096        0.        0.
      Y25A        TA           33.922901         -104.692802        0.        0.
      Y26A        TA           33.923199         -103.824600        0.        0.
      Y27A        TA           33.883900         -103.163300        0.        0.
      Y28A        TA           33.908600         -102.247902        0.        0.
      Y29A        TA           33.860199         -101.671204        0.        0.
      Y30A        TA           33.876598         -100.897797        0.        0.
      Y31A        TA           33.962898         -100.261497        0.        0.
      Y32A        TA           34.003601          -99.442001        0.        0.
      Y33A        TA           34.008099          -98.625603        0.        0.
      Y34A        TA           33.957401          -97.757301        0.        0.
      Y35A        TA           33.905899          -97.037399        0.        0.
      Y36A        TA           33.899601          -96.284798        0.        0.
      Y37A        TA           33.978901          -95.621002        0.        0.
      Y38A        TA           33.927799          -94.731102        0.        0.
      Y39A        TA           33.938000          -94.093597        0.        0.
      Y40A        TA           34.012402          -93.279800        0.        0.
      Y41A        TA           33.880699          -92.611298        0.        0.
      Y42A        TA           33.836399          -91.787102        0.        0.
      Y43A        TA           33.912102          -90.928497        0.        0.
      Y44A        TA           33.961800          -90.211197        0.        0.
      Y45A        TA           33.865601          -89.543098        0.        0.
      Y46A        TA           33.882801          -88.857697        0.        0.
      Y47A        TA           33.902500          -87.849403        0.        0.
      Y48A        TA           33.913101          -87.169601        0.        0.
      Y49A        TA           33.857700          -86.411903        0.        0.
      Y50A        TA           33.891102          -85.734703        0.        0.
      Y51A        TA           33.899300          -85.064003        0.        0.
      Y52A        TA           33.863998          -84.062599        0.        0.
      Y53A        TA           33.855400          -83.583603        0.        0.
      Y54A        TA           33.862099          -82.688004        0.        0.
      Y55A        TA           33.937500          -81.858101        0.        0.
      Y56A        TA           33.792198          -81.304703        0.        0.
      Y57A        TA           34.016998          -80.391502        0.        0.
      Y58A        TA           33.905701          -79.666496        0.        0.
      Y59A        TA           33.989700          -78.873703        0.        0.
      Y60A        TA           34.004601          -78.216301        0.        0.
      Z13A        TA           33.199902         -113.656799        0.        0.
      Z14A        TA           33.362701         -112.945801        0.        0.
      Z15A        TA           33.289299         -112.158096        0.        0.
      Z16A        TA           33.341000         -111.427299        0.        0.
      Z17A        TA           33.296902         -110.472298        0.        0.
      Z18A        TA           33.085098         -110.036201        0.        0.
